workflow_T,cjm_status,vma_status
1010,SUCCESS,UNSUCCESS
1011,SUCCESS,UNSUCCESS
1012,SUCCESS,UNSUCCESS
1013,SUCCESS,UNSUCCESS
1014,SUCCESS,UNSUCCESS
1015,SUCCESS,UNSUCCESS
1016,SUCCESS,UNSUCCESS
1017,SUCCESS,UNSUCCESS
1018,SUCCESS,UNSUCCESS
1019,SUCCESS,UNSUCCESS
1020,SUCCESS,UNSUCCESS
1021,SUCCESS,UNSUCCESS
1022,SUCCESS,UNSUCCESS
1023,SUCCESS,UNSUCCESS
1024,SUCCESS,UNSUCCESS
1025,SUCCESS,UNSUCCESS
1026,SUCCESS,UNSUCCESS
1027,SUCCESS,UNSUCCESS
1028,SUCCESS,UNSUCCESS
1029,SUCCESS,UNSUCCESS
1030,SUCCESS,UNSUCCESS
1031,SUCCESS,UNSUCCESS
1032,SUCCESS,UNSUCCESS
1033,SUCCESS,UNSUCCESS
1034,SUCCESS,UNSUCCESS
1035,SUCCESS,UNSUCCESS
1036,SUCCESS,UNSUCCESS
1037,SUCCESS,UNSUCCESS
1038,SUCCESS,UNSUCCESS
1039,SUCCESS,UNSUCCESS
1040,SUCCESS,UNSUCCESS
1041,SUCCESS,UNSUCCESS
1042,SUCCESS,UNSUCCESS
1043,SUCCESS,UNSUCCESS
1044,SUCCESS,UNSUCCESS
1045,SUCCESS,UNSUCCESS
1046,SUCCESS,UNSUCCESS
1047,SUCCESS,UNSUCCESS
1048,SUCCESS,UNSUCCESS
1049,SUCCESS,UNSUCCESS
1050,SUCCESS,UNSUCCESS
1051,SUCCESS,UNSUCCESS
1052,SUCCESS,UNSUCCESS
1053,SUCCESS,UNSUCCESS
1054,SUCCESS,UNSUCCESS
1055,SUCCESS,UNSUCCESS
1056,SUCCESS,UNSUCCESS
1057,SUCCESS,UNSUCCESS
1058,SUCCESS,UNSUCCESS
1059,SUCCESS,UNSUCCESS
1060,SUCCESS,UNSUCCESS
1061,SUCCESS,UNSUCCESS
1062,SUCCESS,UNSUCCESS
1063,SUCCESS,UNSUCCESS
1064,SUCCESS,UNSUCCESS
1065,SUCCESS,UNSUCCESS
1066,SUCCESS,UNSUCCESS
1067,SUCCESS,UNSUCCESS
1068,SUCCESS,UNSUCCESS
1069,SUCCESS,UNSUCCESS
1070,SUCCESS,UNSUCCESS
1071,SUCCESS,UNSUCCESS
1072,SUCCESS,UNSUCCESS
1073,SUCCESS,UNSUCCESS
1074,SUCCESS,UNSUCCESS
1075,SUCCESS,UNSUCCESS
1076,SUCCESS,UNSUCCESS
1077,SUCCESS,UNSUCCESS
1078,SUCCESS,UNSUCCESS
1079,SUCCESS,UNSUCCESS
1080,SUCCESS,UNSUCCESS
1081,SUCCESS,UNSUCCESS
1082,SUCCESS,UNSUCCESS
1083,SUCCESS,UNSUCCESS
1084,SUCCESS,UNSUCCESS
1085,SUCCESS,UNSUCCESS
1086,SUCCESS,UNSUCCESS
1087,SUCCESS,UNSUCCESS
1088,SUCCESS,SUCCESS
1089,SUCCESS,SUCCESS
1090,SUCCESS,SUCCESS
1091,SUCCESS,SUCCESS
1092,SUCCESS,SUCCESS
1093,SUCCESS,SUCCESS
1094,SUCCESS,SUCCESS
1095,SUCCESS,SUCCESS
1096,SUCCESS,SUCCESS
1097,SUCCESS,SUCCESS
1098,SUCCESS,SUCCESS
1099,SUCCESS,SUCCESS
1100,SUCCESS,SUCCESS
1101,SUCCESS,SUCCESS
1102,SUCCESS,SUCCESS
1103,SUCCESS,SUCCESS
1104,SUCCESS,UNSUCCESS
1105,SUCCESS,UNSUCCESS
1106,SUCCESS,SUCCESS
1107,SUCCESS,SUCCESS
1108,SUCCESS,SUCCESS
1109,SUCCESS,SUCCESS
1110,SUCCESS,SUCCESS
1111,SUCCESS,SUCCESS
1112,SUCCESS,SUCCESS
1113,SUCCESS,SUCCESS
1114,SUCCESS,SUCCESS
1115,SUCCESS,SUCCESS
1116,SUCCESS,SUCCESS
1117,SUCCESS,SUCCESS
1118,SUCCESS,UNSUCCESS
1119,SUCCESS,UNSUCCESS
1120,SUCCESS,UNSUCCESS
1121,SUCCESS,UNSUCCESS
1122,SUCCESS,UNSUCCESS
1123,SUCCESS,UNSUCCESS
1124,SUCCESS,UNSUCCESS
1125,SUCCESS,UNSUCCESS
1126,SUCCESS,UNSUCCESS
1127,SUCCESS,UNSUCCESS
1128,SUCCESS,UNSUCCESS
1129,SUCCESS,UNSUCCESS
1130,SUCCESS,UNSUCCESS
1131,SUCCESS,UNSUCCESS
1132,SUCCESS,UNSUCCESS
1133,SUCCESS,UNSUCCESS
1134,SUCCESS,UNSUCCESS
1135,SUCCESS,UNSUCCESS
1136,SUCCESS,UNSUCCESS
1137,SUCCESS,UNSUCCESS
1138,SUCCESS,UNSUCCESS
1139,SUCCESS,UNSUCCESS
1140,SUCCESS,UNSUCCESS
1141,SUCCESS,UNSUCCESS
1142,SUCCESS,UNSUCCESS
1143,SUCCESS,UNSUCCESS
1144,SUCCESS,UNSUCCESS
1145,SUCCESS,UNSUCCESS
1146,SUCCESS,UNSUCCESS
1147,SUCCESS,UNSUCCESS
1148,SUCCESS,UNSUCCESS
1149,SUCCESS,UNSUCCESS
1150,SUCCESS,UNSUCCESS
1151,SUCCESS,UNSUCCESS
1152,SUCCESS,UNSUCCESS
1153,SUCCESS,UNSUCCESS
1154,SUCCESS,UNSUCCESS
1155,SUCCESS,UNSUCCESS
1156,SUCCESS,UNSUCCESS
1157,SUCCESS,UNSUCCESS
1158,SUCCESS,UNSUCCESS
1159,SUCCESS,UNSUCCESS
1160,SUCCESS,UNSUCCESS
1161,SUCCESS,UNSUCCESS
1162,SUCCESS,UNSUCCESS
1163,SUCCESS,UNSUCCESS
1164,SUCCESS,UNSUCCESS
1165,SUCCESS,UNSUCCESS
1166,SUCCESS,UNSUCCESS
1167,SUCCESS,UNSUCCESS
1168,SUCCESS,UNSUCCESS
1169,SUCCESS,UNSUCCESS
1170,SUCCESS,UNSUCCESS
1171,SUCCESS,UNSUCCESS
1172,SUCCESS,UNSUCCESS
1173,SUCCESS,UNSUCCESS
1174,SUCCESS,UNSUCCESS
1175,SUCCESS,UNSUCCESS
1176,SUCCESS,UNSUCCESS
1177,SUCCESS,UNSUCCESS
1178,SUCCESS,UNSUCCESS
1179,SUCCESS,UNSUCCESS
1180,SUCCESS,UNSUCCESS
1181,SUCCESS,UNSUCCESS
1182,SUCCESS,UNSUCCESS
1183,SUCCESS,UNSUCCESS
1184,SUCCESS,UNSUCCESS
1185,SUCCESS,UNSUCCESS
1186,SUCCESS,UNSUCCESS
1187,SUCCESS,UNSUCCESS
1188,SUCCESS,UNSUCCESS
1189,SUCCESS,UNSUCCESS
1190,SUCCESS,UNSUCCESS
1191,SUCCESS,UNSUCCESS
1192,SUCCESS,UNSUCCESS
1193,SUCCESS,UNSUCCESS
1194,SUCCESS,UNSUCCESS
1195,SUCCESS,UNSUCCESS
1196,SUCCESS,UNSUCCESS
1197,SUCCESS,UNSUCCESS
1198,SUCCESS,UNSUCCESS
1199,SUCCESS,UNSUCCESS
1200,SUCCESS,UNSUCCESS
1201,SUCCESS,UNSUCCESS
1202,SUCCESS,UNSUCCESS
1203,SUCCESS,UNSUCCESS
1204,SUCCESS,UNSUCCESS
1205,SUCCESS,UNSUCCESS
1206,SUCCESS,UNSUCCESS
1207,SUCCESS,UNSUCCESS
1208,SUCCESS,UNSUCCESS
1209,SUCCESS,UNSUCCESS
1210,SUCCESS,UNSUCCESS
1211,SUCCESS,UNSUCCESS
1212,SUCCESS,UNSUCCESS
1213,SUCCESS,UNSUCCESS
1214,SUCCESS,UNSUCCESS
1215,SUCCESS,UNSUCCESS
1216,SUCCESS,UNSUCCESS
1217,SUCCESS,UNSUCCESS
1218,SUCCESS,UNSUCCESS
1219,SUCCESS,UNSUCCESS
1220,SUCCESS,UNSUCCESS
1221,SUCCESS,UNSUCCESS
1222,SUCCESS,UNSUCCESS
1223,SUCCESS,UNSUCCESS
1224,SUCCESS,UNSUCCESS
1225,SUCCESS,UNSUCCESS
1226,SUCCESS,UNSUCCESS
1227,SUCCESS,UNSUCCESS
1228,SUCCESS,UNSUCCESS
1229,SUCCESS,UNSUCCESS
1230,SUCCESS,UNSUCCESS
1231,SUCCESS,UNSUCCESS
1232,SUCCESS,UNSUCCESS
1233,SUCCESS,UNSUCCESS
1234,SUCCESS,UNSUCCESS
1235,SUCCESS,UNSUCCESS
1236,SUCCESS,UNSUCCESS
1237,SUCCESS,UNSUCCESS
1238,SUCCESS,UNSUCCESS
1239,SUCCESS,UNSUCCESS
1240,SUCCESS,UNSUCCESS
1241,SUCCESS,UNSUCCESS
1242,SUCCESS,UNSUCCESS
1243,SUCCESS,UNSUCCESS
1244,SUCCESS,UNSUCCESS
1245,SUCCESS,UNSUCCESS
1246,SUCCESS,UNSUCCESS
1247,SUCCESS,UNSUCCESS
1248,SUCCESS,UNSUCCESS
1249,SUCCESS,UNSUCCESS
1250,SUCCESS,UNSUCCESS
1251,SUCCESS,UNSUCCESS
1252,SUCCESS,UNSUCCESS
1253,SUCCESS,UNSUCCESS
1254,SUCCESS,UNSUCCESS
1255,SUCCESS,UNSUCCESS
1256,SUCCESS,UNSUCCESS
1257,SUCCESS,UNSUCCESS
1258,SUCCESS,UNSUCCESS
1259,SUCCESS,UNSUCCESS
1260,SUCCESS,UNSUCCESS
1261,SUCCESS,UNSUCCESS
1262,SUCCESS,UNSUCCESS
1263,SUCCESS,UNSUCCESS
1264,SUCCESS,UNSUCCESS
1265,SUCCESS,UNSUCCESS
1266,SUCCESS,UNSUCCESS
1267,SUCCESS,UNSUCCESS
1268,SUCCESS,UNSUCCESS
1269,SUCCESS,UNSUCCESS
1270,SUCCESS,UNSUCCESS
1271,SUCCESS,UNSUCCESS
1272,SUCCESS,UNSUCCESS
1273,SUCCESS,UNSUCCESS
1274,SUCCESS,UNSUCCESS
1275,SUCCESS,UNSUCCESS
1276,SUCCESS,UNSUCCESS
1277,SUCCESS,UNSUCCESS
1278,SUCCESS,UNSUCCESS
1279,SUCCESS,UNSUCCESS
1280,SUCCESS,UNSUCCESS
1281,SUCCESS,UNSUCCESS
1282,SUCCESS,UNSUCCESS
1283,SUCCESS,UNSUCCESS
1284,SUCCESS,UNSUCCESS
1285,SUCCESS,UNSUCCESS
1286,SUCCESS,UNSUCCESS
1287,SUCCESS,UNSUCCESS
1288,SUCCESS,UNSUCCESS
1289,SUCCESS,UNSUCCESS
1290,SUCCESS,UNSUCCESS
1291,SUCCESS,UNSUCCESS
1292,SUCCESS,UNSUCCESS
1293,SUCCESS,UNSUCCESS
1294,SUCCESS,UNSUCCESS
1295,SUCCESS,UNSUCCESS
1296,SUCCESS,UNSUCCESS
1297,SUCCESS,UNSUCCESS
1298,SUCCESS,UNSUCCESS
1299,SUCCESS,UNSUCCESS
1300,SUCCESS,UNSUCCESS
1301,SUCCESS,UNSUCCESS
1302,SUCCESS,UNSUCCESS
1303,SUCCESS,UNSUCCESS
1304,SUCCESS,UNSUCCESS
1305,SUCCESS,UNSUCCESS
1306,SUCCESS,UNSUCCESS
1307,SUCCESS,UNSUCCESS
1308,SUCCESS,UNSUCCESS
1309,SUCCESS,UNSUCCESS
1310,SUCCESS,UNSUCCESS
1311,SUCCESS,UNSUCCESS
1312,SUCCESS,UNSUCCESS
1313,SUCCESS,UNSUCCESS
1314,SUCCESS,UNSUCCESS
1315,SUCCESS,UNSUCCESS
1316,SUCCESS,UNSUCCESS
1317,SUCCESS,UNSUCCESS
1318,SUCCESS,UNSUCCESS
1319,SUCCESS,UNSUCCESS
1320,SUCCESS,UNSUCCESS
1321,SUCCESS,UNSUCCESS
1322,SUCCESS,UNSUCCESS
1323,SUCCESS,UNSUCCESS
1324,SUCCESS,UNSUCCESS
1325,SUCCESS,UNSUCCESS
1326,SUCCESS,UNSUCCESS
1327,SUCCESS,UNSUCCESS
1328,SUCCESS,UNSUCCESS
1329,SUCCESS,UNSUCCESS
1330,SUCCESS,UNSUCCESS
1331,SUCCESS,UNSUCCESS
1332,SUCCESS,UNSUCCESS
1333,SUCCESS,UNSUCCESS
1334,SUCCESS,UNSUCCESS
1335,SUCCESS,UNSUCCESS
1336,SUCCESS,UNSUCCESS
1337,SUCCESS,UNSUCCESS
1338,SUCCESS,UNSUCCESS
1339,SUCCESS,UNSUCCESS
1340,SUCCESS,UNSUCCESS
1341,SUCCESS,UNSUCCESS
1342,SUCCESS,UNSUCCESS
1343,SUCCESS,UNSUCCESS
1344,SUCCESS,UNSUCCESS
1345,SUCCESS,UNSUCCESS
1346,SUCCESS,UNSUCCESS
1347,SUCCESS,UNSUCCESS
1348,SUCCESS,UNSUCCESS
1349,SUCCESS,UNSUCCESS
1350,SUCCESS,UNSUCCESS
1351,SUCCESS,UNSUCCESS
1352,SUCCESS,UNSUCCESS
1353,SUCCESS,UNSUCCESS
1354,SUCCESS,UNSUCCESS
1355,SUCCESS,UNSUCCESS
1356,SUCCESS,UNSUCCESS
1357,SUCCESS,UNSUCCESS
1358,SUCCESS,UNSUCCESS
1359,SUCCESS,UNSUCCESS
1360,SUCCESS,UNSUCCESS
1361,SUCCESS,UNSUCCESS
1362,SUCCESS,UNSUCCESS
1363,SUCCESS,UNSUCCESS
1364,SUCCESS,UNSUCCESS
1365,SUCCESS,UNSUCCESS
1366,SUCCESS,UNSUCCESS
1367,SUCCESS,UNSUCCESS
1368,SUCCESS,UNSUCCESS
1369,SUCCESS,UNSUCCESS
1370,SUCCESS,UNSUCCESS
1371,SUCCESS,UNSUCCESS
1372,SUCCESS,UNSUCCESS
1373,SUCCESS,UNSUCCESS
1374,SUCCESS,UNSUCCESS
1375,SUCCESS,UNSUCCESS
1376,SUCCESS,UNSUCCESS
1377,SUCCESS,UNSUCCESS
1378,SUCCESS,UNSUCCESS
1379,SUCCESS,UNSUCCESS
1380,SUCCESS,UNSUCCESS
1381,SUCCESS,UNSUCCESS
1382,SUCCESS,UNSUCCESS
1383,SUCCESS,UNSUCCESS
1384,SUCCESS,UNSUCCESS
1385,SUCCESS,UNSUCCESS
1386,SUCCESS,UNSUCCESS
1387,SUCCESS,UNSUCCESS
1388,SUCCESS,UNSUCCESS
1389,SUCCESS,UNSUCCESS
1390,SUCCESS,UNSUCCESS
1391,SUCCESS,UNSUCCESS
1392,SUCCESS,UNSUCCESS
1393,SUCCESS,UNSUCCESS
1394,SUCCESS,UNSUCCESS
1395,SUCCESS,UNSUCCESS
1396,SUCCESS,UNSUCCESS
1397,SUCCESS,UNSUCCESS
1398,SUCCESS,UNSUCCESS
1399,SUCCESS,UNSUCCESS
1400,SUCCESS,UNSUCCESS
1401,SUCCESS,UNSUCCESS
1402,SUCCESS,UNSUCCESS
1403,SUCCESS,UNSUCCESS
1404,SUCCESS,UNSUCCESS
1405,SUCCESS,UNSUCCESS
1406,SUCCESS,UNSUCCESS
1407,SUCCESS,UNSUCCESS
1408,SUCCESS,UNSUCCESS
1409,SUCCESS,UNSUCCESS
1410,SUCCESS,UNSUCCESS
1411,SUCCESS,UNSUCCESS
1412,SUCCESS,UNSUCCESS
1413,SUCCESS,UNSUCCESS
1414,SUCCESS,UNSUCCESS
1415,SUCCESS,UNSUCCESS
1416,SUCCESS,UNSUCCESS
1417,SUCCESS,UNSUCCESS
1418,SUCCESS,UNSUCCESS
1419,SUCCESS,UNSUCCESS
1420,SUCCESS,UNSUCCESS
1421,SUCCESS,UNSUCCESS
1422,SUCCESS,SUCCESS
1423,SUCCESS,SUCCESS
1424,SUCCESS,SUCCESS
1425,SUCCESS,SUCCESS
1426,SUCCESS,SUCCESS
1427,SUCCESS,SUCCESS
1428,SUCCESS,SUCCESS
1429,SUCCESS,SUCCESS
1430,SUCCESS,SUCCESS
1431,SUCCESS,SUCCESS
1432,SUCCESS,SUCCESS
1433,SUCCESS,SUCCESS
1434,SUCCESS,SUCCESS
1435,SUCCESS,SUCCESS
1436,SUCCESS,SUCCESS
1437,SUCCESS,SUCCESS
1438,SUCCESS,SUCCESS
1439,SUCCESS,SUCCESS
1440,SUCCESS,SUCCESS
1441,SUCCESS,SUCCESS
1442,SUCCESS,SUCCESS
1443,SUCCESS,SUCCESS
1444,SUCCESS,SUCCESS
1445,SUCCESS,SUCCESS
1446,SUCCESS,SUCCESS
1447,SUCCESS,SUCCESS
1448,SUCCESS,SUCCESS
1449,SUCCESS,SUCCESS
1450,SUCCESS,SUCCESS
1451,SUCCESS,SUCCESS
1452,SUCCESS,SUCCESS
1453,SUCCESS,SUCCESS
1454,SUCCESS,SUCCESS
1455,SUCCESS,SUCCESS
1456,SUCCESS,SUCCESS
1457,SUCCESS,SUCCESS
1458,SUCCESS,SUCCESS
1459,SUCCESS,SUCCESS
1460,SUCCESS,SUCCESS
1461,SUCCESS,SUCCESS
1462,SUCCESS,SUCCESS
1463,SUCCESS,SUCCESS
1464,SUCCESS,SUCCESS
1465,SUCCESS,SUCCESS
1466,SUCCESS,SUCCESS
1467,SUCCESS,SUCCESS
1468,SUCCESS,SUCCESS
1469,SUCCESS,SUCCESS
1470,SUCCESS,SUCCESS
1471,SUCCESS,SUCCESS
1472,SUCCESS,SUCCESS
1473,SUCCESS,SUCCESS
1474,SUCCESS,SUCCESS
1475,SUCCESS,SUCCESS
1476,SUCCESS,SUCCESS
1477,SUCCESS,SUCCESS
1478,SUCCESS,SUCCESS
1479,SUCCESS,SUCCESS
1480,SUCCESS,SUCCESS
1481,SUCCESS,SUCCESS
1482,SUCCESS,SUCCESS
1483,SUCCESS,SUCCESS
1484,SUCCESS,SUCCESS
1485,SUCCESS,SUCCESS
1486,SUCCESS,SUCCESS
1487,SUCCESS,SUCCESS
1488,SUCCESS,SUCCESS
1489,SUCCESS,SUCCESS
1490,SUCCESS,SUCCESS
1491,SUCCESS,SUCCESS
1492,SUCCESS,SUCCESS
1493,SUCCESS,SUCCESS
