workflow_T,cjm_status,vma_status
1023,SUCCESS,SUCCESS
1024,SUCCESS,SUCCESS
1025,SUCCESS,SUCCESS
1026,SUCCESS,UNSUCCESS
1027,SUCCESS,UNSUCCESS
1028,SUCCESS,UNSUCCESS
1029,SUCCESS,UNSUCCESS
1030,SUCCESS,UNSUCCESS
1031,SUCCESS,UNSUCCESS
1032,SUCCESS,UNSUCCESS
1033,SUCCESS,UNSUCCESS
1034,SUCCESS,UNSUCCESS
1035,SUCCESS,UNSUCCESS
1036,SUCCESS,UNSUCCESS
1037,SUCCESS,UNSUCCESS
1038,SUCCESS,UNSUCCESS
1039,SUCCESS,UNSUCCESS
1040,SUCCESS,UNSUCCESS
1041,SUCCESS,UNSUCCESS
1042,SUCCESS,UNSUCCESS
1043,SUCCESS,UNSUCCESS
1044,SUCCESS,UNSUCCESS
1045,SUCCESS,UNSUCCESS
1046,SUCCESS,UNSUCCESS
1047,SUCCESS,UNSUCCESS
1048,SUCCESS,UNSUCCESS
1049,SUCCESS,UNSUCCESS
1050,SUCCESS,UNSUCCESS
1051,SUCCESS,UNSUCCESS
1052,SUCCESS,UNSUCCESS
1053,SUCCESS,UNSUCCESS
1054,SUCCESS,UNSUCCESS
1055,SUCCESS,UNSUCCESS
1056,SUCCESS,UNSUCCESS
1057,SUCCESS,UNSUCCESS
1058,SUCCESS,UNSUCCESS
1059,SUCCESS,UNSUCCESS
1060,SUCCESS,UNSUCCESS
1061,SUCCESS,UNSUCCESS
1062,SUCCESS,UNSUCCESS
1063,SUCCESS,UNSUCCESS
1064,SUCCESS,UNSUCCESS
1065,SUCCESS,UNSUCCESS
1066,SUCCESS,UNSUCCESS
1067,SUCCESS,UNSUCCESS
1068,SUCCESS,UNSUCCESS
1069,SUCCESS,UNSUCCESS
1070,SUCCESS,UNSUCCESS
1071,SUCCESS,UNSUCCESS
1072,SUCCESS,UNSUCCESS
1073,SUCCESS,UNSUCCESS
1074,SUCCESS,UNSUCCESS
1075,SUCCESS,UNSUCCESS
1076,SUCCESS,UNSUCCESS
1077,SUCCESS,UNSUCCESS
1078,SUCCESS,UNSUCCESS
1079,SUCCESS,UNSUCCESS
1080,SUCCESS,UNSUCCESS
1081,SUCCESS,UNSUCCESS
1082,SUCCESS,UNSUCCESS
1083,SUCCESS,UNSUCCESS
1084,SUCCESS,UNSUCCESS
1085,SUCCESS,UNSUCCESS
1086,SUCCESS,UNSUCCESS
1087,SUCCESS,UNSUCCESS
1088,SUCCESS,UNSUCCESS
1089,SUCCESS,UNSUCCESS
1090,SUCCESS,UNSUCCESS
1091,SUCCESS,UNSUCCESS
1092,SUCCESS,UNSUCCESS
1093,SUCCESS,UNSUCCESS
1094,SUCCESS,UNSUCCESS
1095,SUCCESS,UNSUCCESS
1096,SUCCESS,UNSUCCESS
1097,SUCCESS,UNSUCCESS
1098,SUCCESS,UNSUCCESS
1099,SUCCESS,UNSUCCESS
1100,SUCCESS,UNSUCCESS
1101,SUCCESS,UNSUCCESS
1102,SUCCESS,UNSUCCESS
1103,SUCCESS,UNSUCCESS
1104,SUCCESS,UNSUCCESS
1105,SUCCESS,UNSUCCESS
1106,SUCCESS,UNSUCCESS
1107,SUCCESS,UNSUCCESS
1108,SUCCESS,UNSUCCESS
1109,SUCCESS,UNSUCCESS
1110,SUCCESS,UNSUCCESS
1111,SUCCESS,UNSUCCESS
1112,SUCCESS,UNSUCCESS
1113,SUCCESS,UNSUCCESS
1114,SUCCESS,UNSUCCESS
1115,SUCCESS,UNSUCCESS
1116,SUCCESS,UNSUCCESS
1117,SUCCESS,UNSUCCESS
1118,SUCCESS,UNSUCCESS
1119,SUCCESS,UNSUCCESS
1120,SUCCESS,UNSUCCESS
1121,SUCCESS,UNSUCCESS
1122,SUCCESS,UNSUCCESS
1123,SUCCESS,UNSUCCESS
1124,SUCCESS,UNSUCCESS
1125,SUCCESS,UNSUCCESS
1126,SUCCESS,UNSUCCESS
1127,SUCCESS,UNSUCCESS
1128,SUCCESS,UNSUCCESS
1129,SUCCESS,UNSUCCESS
1130,SUCCESS,UNSUCCESS
1131,SUCCESS,UNSUCCESS
1132,SUCCESS,UNSUCCESS
1133,SUCCESS,UNSUCCESS
1134,SUCCESS,UNSUCCESS
1135,SUCCESS,UNSUCCESS
1136,SUCCESS,UNSUCCESS
1137,SUCCESS,UNSUCCESS
1138,SUCCESS,UNSUCCESS
1139,SUCCESS,UNSUCCESS
1140,SUCCESS,UNSUCCESS
1141,SUCCESS,UNSUCCESS
1142,SUCCESS,UNSUCCESS
1143,SUCCESS,UNSUCCESS
1144,SUCCESS,UNSUCCESS
1145,SUCCESS,UNSUCCESS
1146,SUCCESS,UNSUCCESS
1147,SUCCESS,UNSUCCESS
1148,SUCCESS,UNSUCCESS
1149,SUCCESS,UNSUCCESS
1150,SUCCESS,UNSUCCESS
1151,SUCCESS,UNSUCCESS
1152,SUCCESS,UNSUCCESS
1153,SUCCESS,UNSUCCESS
1154,SUCCESS,UNSUCCESS
1155,SUCCESS,UNSUCCESS
1156,SUCCESS,UNSUCCESS
1157,SUCCESS,UNSUCCESS
1158,SUCCESS,UNSUCCESS
1159,SUCCESS,UNSUCCESS
1160,SUCCESS,UNSUCCESS
1161,SUCCESS,UNSUCCESS
1162,SUCCESS,UNSUCCESS
1163,SUCCESS,UNSUCCESS
1164,SUCCESS,UNSUCCESS
1165,SUCCESS,UNSUCCESS
1166,SUCCESS,UNSUCCESS
1167,SUCCESS,UNSUCCESS
1168,SUCCESS,UNSUCCESS
1169,SUCCESS,UNSUCCESS
1170,SUCCESS,UNSUCCESS
1171,SUCCESS,UNSUCCESS
1172,SUCCESS,UNSUCCESS
1173,SUCCESS,UNSUCCESS
1174,SUCCESS,UNSUCCESS
1175,SUCCESS,UNSUCCESS
1176,SUCCESS,UNSUCCESS
1177,SUCCESS,UNSUCCESS
1178,SUCCESS,UNSUCCESS
1179,SUCCESS,UNSUCCESS
1180,SUCCESS,UNSUCCESS
1181,SUCCESS,UNSUCCESS
1182,SUCCESS,UNSUCCESS
1183,SUCCESS,UNSUCCESS
1184,SUCCESS,UNSUCCESS
1185,SUCCESS,UNSUCCESS
1186,SUCCESS,UNSUCCESS
1187,SUCCESS,UNSUCCESS
1188,SUCCESS,UNSUCCESS
1189,SUCCESS,UNSUCCESS
1190,SUCCESS,UNSUCCESS
1191,SUCCESS,UNSUCCESS
1192,SUCCESS,UNSUCCESS
1193,SUCCESS,UNSUCCESS
1194,SUCCESS,UNSUCCESS
1195,SUCCESS,UNSUCCESS
1196,SUCCESS,UNSUCCESS
1197,SUCCESS,UNSUCCESS
1198,SUCCESS,UNSUCCESS
1199,SUCCESS,UNSUCCESS
1200,SUCCESS,UNSUCCESS
1201,SUCCESS,UNSUCCESS
1202,SUCCESS,UNSUCCESS
1203,SUCCESS,UNSUCCESS
1204,SUCCESS,UNSUCCESS
1205,SUCCESS,UNSUCCESS
1206,SUCCESS,UNSUCCESS
1207,SUCCESS,UNSUCCESS
1208,SUCCESS,UNSUCCESS
1209,SUCCESS,UNSUCCESS
1210,SUCCESS,UNSUCCESS
1211,SUCCESS,UNSUCCESS
1212,SUCCESS,UNSUCCESS
1213,SUCCESS,UNSUCCESS
1214,SUCCESS,UNSUCCESS
1215,SUCCESS,UNSUCCESS
1216,SUCCESS,UNSUCCESS
1217,SUCCESS,UNSUCCESS
1218,SUCCESS,UNSUCCESS
1219,SUCCESS,UNSUCCESS
1220,SUCCESS,UNSUCCESS
1221,SUCCESS,UNSUCCESS
1222,SUCCESS,UNSUCCESS
1223,SUCCESS,UNSUCCESS
1224,SUCCESS,UNSUCCESS
1225,SUCCESS,UNSUCCESS
1226,SUCCESS,UNSUCCESS
1227,SUCCESS,UNSUCCESS
1228,SUCCESS,UNSUCCESS
1229,SUCCESS,UNSUCCESS
1230,SUCCESS,UNSUCCESS
1231,SUCCESS,UNSUCCESS
1232,SUCCESS,UNSUCCESS
1233,SUCCESS,UNSUCCESS
1234,SUCCESS,UNSUCCESS
1235,SUCCESS,UNSUCCESS
1236,SUCCESS,UNSUCCESS
1237,SUCCESS,UNSUCCESS
1238,SUCCESS,UNSUCCESS
1239,SUCCESS,UNSUCCESS
1240,SUCCESS,UNSUCCESS
1241,SUCCESS,UNSUCCESS
1242,SUCCESS,UNSUCCESS
1243,SUCCESS,UNSUCCESS
1244,SUCCESS,UNSUCCESS
1245,SUCCESS,UNSUCCESS
1246,SUCCESS,UNSUCCESS
1247,SUCCESS,UNSUCCESS
1248,SUCCESS,UNSUCCESS
1249,SUCCESS,UNSUCCESS
1250,SUCCESS,UNSUCCESS
1251,SUCCESS,UNSUCCESS
1252,SUCCESS,UNSUCCESS
1253,SUCCESS,UNSUCCESS
1254,SUCCESS,UNSUCCESS
1255,SUCCESS,UNSUCCESS
1256,SUCCESS,UNSUCCESS
1257,SUCCESS,UNSUCCESS
1258,SUCCESS,UNSUCCESS
1259,SUCCESS,UNSUCCESS
1260,SUCCESS,UNSUCCESS
1261,SUCCESS,UNSUCCESS
1262,SUCCESS,UNSUCCESS
1263,SUCCESS,UNSUCCESS
1264,SUCCESS,UNSUCCESS
1265,SUCCESS,UNSUCCESS
1266,SUCCESS,UNSUCCESS
1267,SUCCESS,UNSUCCESS
1268,SUCCESS,UNSUCCESS
1269,SUCCESS,UNSUCCESS
1270,SUCCESS,UNSUCCESS
1271,SUCCESS,UNSUCCESS
1272,SUCCESS,UNSUCCESS
1273,SUCCESS,UNSUCCESS
1274,SUCCESS,UNSUCCESS
1275,SUCCESS,UNSUCCESS
1276,SUCCESS,UNSUCCESS
1277,SUCCESS,UNSUCCESS
1278,SUCCESS,UNSUCCESS
1279,SUCCESS,UNSUCCESS
1280,SUCCESS,UNSUCCESS
1281,SUCCESS,UNSUCCESS
1282,SUCCESS,UNSUCCESS
1283,SUCCESS,UNSUCCESS
1284,SUCCESS,UNSUCCESS
1285,SUCCESS,UNSUCCESS
1286,SUCCESS,UNSUCCESS
1287,SUCCESS,UNSUCCESS
1288,SUCCESS,UNSUCCESS
1289,SUCCESS,UNSUCCESS
1290,SUCCESS,UNSUCCESS
1291,SUCCESS,UNSUCCESS
1292,SUCCESS,UNSUCCESS
1293,SUCCESS,UNSUCCESS
1294,SUCCESS,UNSUCCESS
1295,SUCCESS,UNSUCCESS
1296,SUCCESS,UNSUCCESS
1297,SUCCESS,UNSUCCESS
1298,SUCCESS,UNSUCCESS
1299,SUCCESS,UNSUCCESS
1300,SUCCESS,UNSUCCESS
1301,SUCCESS,UNSUCCESS
1302,SUCCESS,UNSUCCESS
1303,SUCCESS,UNSUCCESS
1304,SUCCESS,UNSUCCESS
1305,SUCCESS,UNSUCCESS
1306,SUCCESS,UNSUCCESS
1307,SUCCESS,UNSUCCESS
1308,SUCCESS,UNSUCCESS
1309,SUCCESS,UNSUCCESS
1310,SUCCESS,UNSUCCESS
1311,SUCCESS,UNSUCCESS
1312,SUCCESS,UNSUCCESS
1313,SUCCESS,UNSUCCESS
1314,SUCCESS,UNSUCCESS
1315,SUCCESS,UNSUCCESS
1316,SUCCESS,UNSUCCESS
1317,SUCCESS,UNSUCCESS
1318,SUCCESS,UNSUCCESS
1319,SUCCESS,UNSUCCESS
1320,SUCCESS,UNSUCCESS
1321,SUCCESS,UNSUCCESS
1322,SUCCESS,UNSUCCESS
1323,SUCCESS,UNSUCCESS
1324,SUCCESS,UNSUCCESS
1325,SUCCESS,UNSUCCESS
1326,SUCCESS,UNSUCCESS
1327,SUCCESS,UNSUCCESS
1328,SUCCESS,UNSUCCESS
1329,SUCCESS,UNSUCCESS
1330,SUCCESS,UNSUCCESS
1331,SUCCESS,UNSUCCESS
1332,SUCCESS,UNSUCCESS
1333,SUCCESS,UNSUCCESS
1334,SUCCESS,UNSUCCESS
1335,SUCCESS,UNSUCCESS
1336,SUCCESS,UNSUCCESS
1337,SUCCESS,UNSUCCESS
1338,SUCCESS,UNSUCCESS
1339,SUCCESS,UNSUCCESS
1340,SUCCESS,UNSUCCESS
1341,SUCCESS,UNSUCCESS
1342,SUCCESS,UNSUCCESS
1343,SUCCESS,UNSUCCESS
1344,SUCCESS,UNSUCCESS
1345,SUCCESS,UNSUCCESS
1346,SUCCESS,UNSUCCESS
1347,SUCCESS,UNSUCCESS
1348,SUCCESS,UNSUCCESS
1349,SUCCESS,UNSUCCESS
1350,SUCCESS,UNSUCCESS
1351,SUCCESS,UNSUCCESS
1352,SUCCESS,UNSUCCESS
1353,SUCCESS,UNSUCCESS
1354,SUCCESS,UNSUCCESS
1355,SUCCESS,UNSUCCESS
1356,SUCCESS,UNSUCCESS
1357,SUCCESS,UNSUCCESS
1358,SUCCESS,UNSUCCESS
1359,SUCCESS,UNSUCCESS
1360,SUCCESS,UNSUCCESS
1361,SUCCESS,UNSUCCESS
1362,SUCCESS,UNSUCCESS
1363,SUCCESS,UNSUCCESS
1364,SUCCESS,UNSUCCESS
1365,SUCCESS,UNSUCCESS
1366,SUCCESS,UNSUCCESS
1367,SUCCESS,UNSUCCESS
1368,SUCCESS,UNSUCCESS
1369,SUCCESS,UNSUCCESS
1370,SUCCESS,UNSUCCESS
1371,SUCCESS,UNSUCCESS
1372,SUCCESS,UNSUCCESS
1373,SUCCESS,UNSUCCESS
1374,SUCCESS,UNSUCCESS
1375,SUCCESS,UNSUCCESS
1376,SUCCESS,UNSUCCESS
1377,SUCCESS,UNSUCCESS
1378,SUCCESS,UNSUCCESS
1379,SUCCESS,UNSUCCESS
1380,SUCCESS,UNSUCCESS
1381,SUCCESS,UNSUCCESS
1382,SUCCESS,UNSUCCESS
1383,SUCCESS,UNSUCCESS
1384,SUCCESS,UNSUCCESS
1385,SUCCESS,UNSUCCESS
1386,SUCCESS,UNSUCCESS
1387,SUCCESS,UNSUCCESS
1388,SUCCESS,UNSUCCESS
1389,SUCCESS,UNSUCCESS
1390,SUCCESS,UNSUCCESS
1391,SUCCESS,UNSUCCESS
1392,SUCCESS,UNSUCCESS
1393,SUCCESS,UNSUCCESS
1394,SUCCESS,UNSUCCESS
1395,SUCCESS,UNSUCCESS
1396,SUCCESS,UNSUCCESS
1397,SUCCESS,UNSUCCESS
1398,SUCCESS,UNSUCCESS
1399,SUCCESS,UNSUCCESS
1400,SUCCESS,UNSUCCESS
1401,SUCCESS,UNSUCCESS
1402,SUCCESS,UNSUCCESS
1403,SUCCESS,UNSUCCESS
1404,SUCCESS,UNSUCCESS
1405,SUCCESS,UNSUCCESS
1406,SUCCESS,UNSUCCESS
1407,SUCCESS,UNSUCCESS
1408,SUCCESS,UNSUCCESS
1409,SUCCESS,UNSUCCESS
1410,SUCCESS,UNSUCCESS
1411,SUCCESS,UNSUCCESS
1412,SUCCESS,UNSUCCESS
1413,SUCCESS,UNSUCCESS
1414,SUCCESS,UNSUCCESS
1415,SUCCESS,UNSUCCESS
1416,SUCCESS,UNSUCCESS
1417,SUCCESS,UNSUCCESS
1418,SUCCESS,UNSUCCESS
1419,SUCCESS,UNSUCCESS
1420,SUCCESS,UNSUCCESS
1421,SUCCESS,UNSUCCESS
1422,SUCCESS,UNSUCCESS
1423,SUCCESS,UNSUCCESS
1424,SUCCESS,UNSUCCESS
1425,SUCCESS,UNSUCCESS
1426,SUCCESS,UNSUCCESS
1427,SUCCESS,UNSUCCESS
1428,SUCCESS,UNSUCCESS
1429,SUCCESS,UNSUCCESS
1430,SUCCESS,UNSUCCESS
1431,SUCCESS,UNSUCCESS
1432,SUCCESS,UNSUCCESS
1433,SUCCESS,UNSUCCESS
1434,SUCCESS,UNSUCCESS
1435,SUCCESS,UNSUCCESS
1436,SUCCESS,UNSUCCESS
1437,SUCCESS,UNSUCCESS
1438,SUCCESS,UNSUCCESS
1439,SUCCESS,UNSUCCESS
1440,SUCCESS,UNSUCCESS
1441,SUCCESS,UNSUCCESS
1442,SUCCESS,UNSUCCESS
1443,SUCCESS,UNSUCCESS
1444,SUCCESS,UNSUCCESS
1445,SUCCESS,UNSUCCESS
1446,SUCCESS,UNSUCCESS
1447,SUCCESS,UNSUCCESS
1448,SUCCESS,UNSUCCESS
1449,SUCCESS,UNSUCCESS
1450,SUCCESS,UNSUCCESS
1451,SUCCESS,UNSUCCESS
1452,SUCCESS,UNSUCCESS
1453,SUCCESS,UNSUCCESS
1454,SUCCESS,UNSUCCESS
1455,SUCCESS,UNSUCCESS
1456,SUCCESS,UNSUCCESS
1457,SUCCESS,UNSUCCESS
1458,SUCCESS,UNSUCCESS
1459,SUCCESS,UNSUCCESS
1460,SUCCESS,UNSUCCESS
1461,SUCCESS,UNSUCCESS
1462,SUCCESS,UNSUCCESS
1463,SUCCESS,UNSUCCESS
1464,SUCCESS,UNSUCCESS
1465,SUCCESS,UNSUCCESS
1466,SUCCESS,UNSUCCESS
1467,SUCCESS,UNSUCCESS
1468,SUCCESS,UNSUCCESS
1469,SUCCESS,UNSUCCESS
1470,SUCCESS,UNSUCCESS
1471,SUCCESS,UNSUCCESS
1472,SUCCESS,UNSUCCESS
1473,SUCCESS,UNSUCCESS
1474,SUCCESS,UNSUCCESS
1475,SUCCESS,UNSUCCESS
1476,SUCCESS,UNSUCCESS
1477,SUCCESS,UNSUCCESS
1478,SUCCESS,UNSUCCESS
1479,SUCCESS,UNSUCCESS
1480,SUCCESS,UNSUCCESS
1481,SUCCESS,UNSUCCESS
1482,SUCCESS,UNSUCCESS
1483,SUCCESS,UNSUCCESS
1484,SUCCESS,UNSUCCESS
1485,SUCCESS,UNSUCCESS
1486,SUCCESS,UNSUCCESS
